User,Date,usage_ratio
1,2024-01-01,0.1509433962264151
1,2024-01-02,0.0851063829787234
1,2024-01-03,0.0425531914893617
1,2024-01-04,0.07017543859649122
1,2024-01-05,0.0
1,2024-01-06,0.09230769230769231
1,2024-01-07,0.11538461538461539
1,2024-01-08,0.07692307692307693
1,2024-01-09,0.038461538461538464
1,2024-01-10,0.04
1,2024-01-11,0.021739130434782608
1,2024-01-12,0.21951219512195122
1,2024-01-13,0.0784313725490196
1,2024-01-14,0.06
1,2024-01-15,0.15217391304347827
1,2024-01-16,0.11428571428571428
1,2024-01-17,0.09302325581395349
1,2024-01-18,0.07894736842105263
1,2024-01-19,0.1111111111111111
1,2024-01-20,0.1346153846153846
1,2024-01-21,0.0851063829787234
1,2024-01-22,0.07142857142857142
1,2024-01-23,0.14634146341463414
1,2024-01-24,0.043478260869565216
1,2024-01-25,0.10204081632653061
1,2024-01-26,0.1016949152542373
1,2024-01-27,0.06382978723404255
1,2024-01-28,0.14545454545454545
1,2024-01-29,0.061224489795918366
1,2024-01-30,0.20512820512820512
2,2024-01-01,0.08333333333333333
2,2024-01-02,0.09523809523809523
2,2024-01-03,0.08888888888888889
2,2024-01-04,0.08163265306122448
2,2024-01-05,0.10714285714285714
2,2024-01-06,0.13043478260869565
2,2024-01-07,0.0851063829787234
2,2024-01-08,0.0425531914893617
2,2024-01-09,0.09803921568627451
2,2024-01-10,0.020833333333333332
2,2024-01-11,0.15
2,2024-01-12,0.08
2,2024-01-13,0.0784313725490196
2,2024-01-14,0.09523809523809523
2,2024-01-15,0.05405405405405406
2,2024-01-16,0.07547169811320754
2,2024-01-17,0.043478260869565216
2,2024-01-18,0.057692307692307696
2,2024-01-19,0.0425531914893617
2,2024-01-20,0.024390243902439025
2,2024-01-21,0.11428571428571428
2,2024-01-22,0.07407407407407407
2,2024-01-23,0.0
2,2024-01-24,0.0851063829787234
2,2024-01-25,0.12
2,2024-01-26,0.0851063829787234
2,2024-01-27,0.1111111111111111
2,2024-01-28,0.04
2,2024-01-29,0.08888888888888889
2,2024-01-30,0.16666666666666666
3,2024-01-01,0.045454545454545456
3,2024-01-02,0.05660377358490566
3,2024-01-03,0.13333333333333333
3,2024-01-04,0.1
3,2024-01-05,0.06666666666666667
3,2024-01-06,0.1276595744680851
3,2024-01-07,0.030303030303030304
3,2024-01-08,0.047619047619047616
3,2024-01-09,0.14814814814814814
3,2024-01-10,0.1568627450980392
3,2024-01-11,0.058823529411764705
3,2024-01-12,0.04081632653061224
3,2024-01-13,0.10909090909090909
3,2024-01-14,0.04081632653061224
3,2024-01-15,0.16
3,2024-01-16,0.09615384615384616
3,2024-01-17,0.0851063829787234
3,2024-01-18,0.04878048780487805
3,2024-01-19,0.0425531914893617
3,2024-01-20,0.0
3,2024-01-21,0.08163265306122448
3,2024-01-22,0.10909090909090909
3,2024-01-23,0.1111111111111111
3,2024-01-24,0.0
3,2024-01-25,0.18
3,2024-01-26,0.061224489795918366
3,2024-01-27,0.03636363636363636
3,2024-01-28,0.1111111111111111
3,2024-01-29,0.044444444444444446
3,2024-01-30,0.11538461538461539
4,2024-01-01,0.125
4,2024-01-02,0.07407407407407407
4,2024-01-03,0.046511627906976744
4,2024-01-04,0.13333333333333333
4,2024-01-05,0.1
4,2024-01-06,0.05128205128205128
4,2024-01-07,0.11428571428571428
4,2024-01-08,0.07547169811320754
4,2024-01-09,0.0851063829787234
4,2024-01-10,0.046511627906976744
